,id,station_name,open_date,status_code,fuel_type_code,ev_connector_types,ev_network,groups_with_access_code,access_days_time,street_address,city,zip,state,longitude,latitude
1985,190274.0,The SW by CLG,2021-03-08,T,ELEC,"['CHADEMO', 'J1772COMBO']",EV Connect,TEMPORARILY UNAVAILABLE (Public),,11311 La Grange,Los Angeles,90025.0,CA,-118.444284,34.040824
1986,193407.0,2016 Sawtelle Blvd,2021-07-31,E,ELEC,['J1772'],FLO,Public,24 hours daily,2016 Sawtelle Blvd,Los Angeles,90025.0,CA,-118.4431868,34.0405411
1987,199072.0,City of Los Angeles - Lot 653,2021-10-08,E,ELEC,"['CHADEMO', 'J1772COMBO']",EVCS,Public - Credit card at all times,24 hours daily,1547 Corinth Ave,Los Angeles,90025.0,CA,-118.450195356647,34.0463580561188
1988,199073.0,City of Los Angeles - Lot 652,2021-10-08,E,ELEC,"['CHADEMO', 'J1772COMBO']",EVCS,Public - Credit card at all times,24 hours daily,1530 Butler Ave,Los Angeles,90025.0,CA,-118.452175459071,34.0460749920072
1989,204720.0,DS-28,2022-01-13,E,ELEC,"['CHADEMO', 'J1772COMBO']",SHELL_RECHARGE,Public,24 hours daily,11107 Nebraska Ave,Los Angeles,90025.0,CA,-118.443741,34.045111
1990,206519.0,IRVINE  CO  OFC WWG WEST 02,2022-02-17,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11100 Santa Monica Blvd,Los Angeles,90025.0,CA,-118.444914,34.04624
1991,206520.0,IRVINE  CO  OFC WWG WEST 03,2022-02-17,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11100 Santa Monica Blvd,Los Angeles,90025.0,CA,-118.444962,34.046301
1992,206521.0,IRVINE  CO  OFC WWG WEST 01,2022-02-17,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11100 Santa Monica Blvd,Los Angeles,90025.0,CA,-118.44486,34.046178
1993,212974.0,LANDMARK II EV 1,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire Blvd,Los Angeles,90025.0,CA,-118.46162,34.04732
1994,212985.0,LANDMARK II EV 2,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire Blvd,Los Angeles,90025.0,CA,-118.4614,34.0481
1995,212986.0,LANDMARK II EV 11,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire Blvd,Los Angeles,90025.0,CA,-118.46167,34.048424
1996,212987.0,LANDMARK II EV 12,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025.0,CA,-118.461669,34.04728
1997,212989.0,LANDMARK II EV 10,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025.0,CA,-118.461635,34.048356
1998,212990.0,LANDMARK II EV 9,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025.0,CA,-118.461603,34.048328
1999,212991.0,LANDMARK II EV 8,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025.0,CA,-118.461591,34.048308
2000,212992.0,LANDMARK II EV 7,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1200 Stoner Ave,Los Angeles,90025.0,CA,-118.461582,34.048279
2001,212993.0,LANDMARK II EV 6,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025.0,CA,-118.461555,34.048263
2002,212994.0,LANDMARK II EV 5,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025.0,CA,-118.46154,34.048242
2003,212995.0,LANDMARK II EV 4,2022-03-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025.0,CA,-118.461529,34.048217
2004,214885.0,LANDMARK II EV 3,2022-04-22,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,11750 Wilshire blvd,Los Angeles,90025.0,CA,-118.46149,34.048175
2005,220525.0,1775 Beloit Ave,2022-06-03,E,ELEC,['J1772'],FLO,Public,24 hours daily,1775 Beloit Avenue,Los Angeles,90025.0,CA,-118.44579,34.04501261
2006,220530.0,1509 Amherst Ave,2022-06-03,E,ELEC,['J1772'],FLO,Public,24 hours daily,1509 Amherst Ave,Los Angeles,90025.0,CA,-118.4632902,34.03920825
2007,220531.0,11967 Nebraska Ave,2022-06-03,E,ELEC,['J1772'],FLO,Public,24 hours daily,11967 Nebraska Ave,Los Angeles,90025.0,CA,-118.4580369,34.03688972
2008,220532.0,11346 Iowa Ave,2022-06-03,E,ELEC,['J1772'],FLO,Public,24 hours daily,11346 Iowa Avenue,Los Angeles,90025.0,CA,-118.4487977,34.04444899
2009,220973.0,11525 Ohio Ave,2022-06-08,E,ELEC,['J1772'],FLO,Public,24 hours daily,11525 Ohio Ave,Los Angeles,90025.0,CA,-118.4536421,34.04627882
2010,221157.0,1730 Colby Ave,2022-06-10,E,ELEC,['J1772'],FLO,Public,24 hours daily,1730 Colby Ave,Los Angeles,90025.0,CA,-118.450485,34.042211
2011,221160.0,1539 S Saltair Ave,2022-06-10,E,ELEC,['J1772'],FLO,Public,24 hours daily,1539 S Saltair Ave,Los Angeles,90025.0,CA,-118.4614221,34.03997437
2012,225402.0,1742 Federal Ave,2022-08-11,E,ELEC,['J1772'],FLO,Public,24 hours daily,1742 Federal Ave,Los Angeles,90025.0,CA,-118.4512338,34.04142843
2013,225403.0,11322 Missouri Ave,2022-08-11,E,ELEC,['J1772'],FLO,Public,24 hours daily,11322 Missouri Ave,Los Angeles,90025.0,CA,-118.445581,34.04205548
2014,225404.0,11511 Nebraska Ave,2022-08-11,E,ELEC,['J1772'],FLO,Public,24 hours daily,11511 Nebraska Ave,Los Angeles,90025.0,CA,-118.4494356,34.04203675
2015,225449.0,1845 Butler Ave,2022-08-12,E,ELEC,['J1772'],FLO,Public,24 hours daily,1845 Butler Ave,Los Angeles,90025.0,CA,-118.4481775,34.0412996
2016,225452.0,11350 Missouri Ave,2022-08-12,E,ELEC,['J1772'],FLO,Public,24 hours daily,11350 Missouri Ave,Los Angeles,90025.0,CA,-118.446474,34.04164949
2017,225511.0,11565 Iowa Ave,2022-08-13,E,ELEC,['J1772'],FLO,Public,24 hours daily,11565 Iowa Ave,Los Angeles,90025.0,CA,-118.4516433,34.04276075
2018,225519.0,15821 Ventura Blvd,2022-08-13,E,ELEC,['J1772'],FLO,Public,24 hours daily,15821 Ventura Blvd,Los Angeles,90025.0,CA,-118.4786577,34.1555819
2019,228040.0,Chevron #91965,2019-11-27,E,ELEC,"['CHADEMO', 'J1772COMBO']",eVgo Network,Public,24 hours daily,10867 Santa Monica Blvd,Los Angeles,90025.0,CA,-118.43755,34.05002
2020,235924.0,Westwood Rec Center,2022-11-10,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,1350 s.sepulveda blvd,Los Angeles,90025.0,CA,-118.448345,34.053436
2021,33179.0,LADWP - Lincoln Heights District,2016-01-01,E,ELEC,['J1772'],Non-Networked,Private,Fleet use only,3101 Artesian St,Los Angeles,90031.0,CA,-118.21713,34.081998
2022,74640.0,United Parcel Service,2016-03-01,E,ELEC,['J1772'],Non-Networked,Private,,1800 N Main St,Los Angeles,90031.0,CA,-118.222392,34.064532
2023,99211.0,3488 Mission,2018-06-14,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,2488 N. Mission Rd.,Los Angeles,90031.0,CA,-118.203993,34.066931
2024,153236.0,1936 N DALY ST,2020-02-01,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,1936 N DALY ST,Los Angeles,90031.0,CA,-118.215371,34.066563
2025,154716.0,2411 N Thomas Street,2020-03-25,E,ELEC,['J1772'],FLO,Public,24 hours daily,2411 N Thomas Street,Los Angeles,90031.0,CA,-118.2051529,34.07409108
2026,157905.0,2653 N PASADENA AVE,2020-05-28,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,2653 N PASADENA AVE,Los Angeles,90031.0,CA,-118.215496,34.077363
2027,163497.0,LADWP Lincoln Heights,2020-06-19,T,ELEC,"['CHADEMO', 'J1772COMBO']",SHELL_RECHARGE,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2605 Artesian St,Los Angeles,90031.0,CA,-118.219391,34.081225
2028,191215.0,Lincoln Heights,2016-01-01,E,ELEC,"['CHADEMO', 'J1772COMBO']",SHELL_RECHARGE,Public,24 hours daily,2600 Artesian St,Los Angeles,90031.0,CA,-118.219012,34.080344
2029,191224.0,ALTA LOFTS STATION 1,2021-06-19,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,200 N San Fernando Rd,Los Angeles,90031.0,CA,-118.221619,34.076911
2030,199071.0,City of Los Angeles - Lot 657,2021-10-08,E,ELEC,"['CHADEMO', 'J1772COMBO']",EVCS,Public - Credit card at all times,24 hours daily,221 S Ave 22,Los Angeles,90031.0,CA,-118.217625285871,34.0729095258683
2031,221942.0,1784 N Main St,2022-06-24,E,ELEC,['J1772'],FLO,Public,24 hours daily,1784 N Main St,Los Angeles,90031.0,CA,-118.2215861,34.06675077
2032,223056.0,2715 N Main St,2022-07-09,E,ELEC,['J1772'],FLO,Public,24 hours daily,2715 N Main St,Los Angeles,90031.0,CA,-118.2136577,34.06591951
2033,253288.0,City of Los Angeles - Lot 628,2023-01-27,E,ELEC,"['CHADEMO', 'J1772COMBO']",EVCS,Public - Credit card at all times,24 hours daily,2418 Daly St,Los Angeles,90031.0,CA,-118.215350324654,34.0742276692058
2034,123367.0,El Camino Real Charter High School - North Campus/Teacher Lot,2018-09-01,E,ELEC,['J1772'],Non-Networked,Public,7am-5pm M-F,7401 Shoup Ave,West Hills,91307.0,CA,-118.615262,34.20513
2035,148787.0,OG 4473 West Hills CA,2012-02-14,T,ELEC,['J1772'],SemaCharge Network,TEMPORARILY UNAVAILABLE (Public),,6501 Fallbrook Avenue,West Hills,91307.0,CA,-118.623687,34.18823
2036,152944.0,7150 N Shoup Ave,2020-01-23,E,ELEC,['J1772'],FLO,Public,24 hours daily,7150 N Shoup Ave,Los Angeles,91307.0,CA,-118.6145418,34.20002964
2037,220272.0,22813 Vanowen St,2022-05-27,E,ELEC,['J1772'],FLO,Public,24 hours daily,22813 Vanowen St,Los Angeles,91307.0,CA,-118.6247309,34.1937297
2038,223529.0,7110 Woodlake Ave,2022-07-15,E,ELEC,['J1772'],FLO,Public,24 hours daily,7110 Woodlake Ave,Los Angeles,91307.0,CA,-118.6325518,34.19936387
2039,259538.0,Woodlake Medical Office,2023-04-18,E,ELEC,['J1772'],FLO,Public,24 hours daily,7320 Woodlake Avenue,West Hills,91307.0,CA,-118.631332089273,34.202383817517
2040,99217.0,929 S Wilton,2018-06-14,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,929 S Wilton Pl,Los Angeles,90019.0,CA,-118.314319,34.054758
2041,152292.0,1372 S DUNSMUIR AVE,2020-01-08,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,1372 S DUNSMUIR AVE,Los Angeles,90019.0,CA,-118.353643,34.048631
2042,152508.0,1385 S HIGHLAND AVE,2020-01-17,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,1385 S HIGHLAND AVE,Los Angeles,90019.0,CA,-118.343437,34.048313
2043,152950.0,1109 South La Brea Ave,2020-01-23,E,ELEC,['J1772'],FLO,Public,24 hours daily,1109 South La Brea Ave,Los Angeles,90019.0,CA,-118.343901,34.054671
2044,153932.0,1398 S Orange Grove Ave,2020-02-25,E,ELEC,['J1772'],FLO,Public,24 hours daily,1398 S Orange Grove Ave,Los Angeles,90019.0,CA,-118.3655379,34.05147879
2045,155555.0,5712 W Pico Blvd,2020-04-24,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,5712 W Pico Blvd,Los Angeles,90019.0,CA,-118.362987,34.050678
2046,156282.0,5263 Packard,2020-05-14,E,ELEC,['J1772'],FLO,Public,24 hours daily,5263 Packard,Los Angeles,90019.0,CA,-118.3513496,34.0507618
2047,165533.0,Los Angeles Department of Water and Power - Los Angeles,2020-05-15,E,ELEC,['J1772'],Non-Networked,Private,,5898 Venice Blvd,Los Angeles,90019.0,CA,-118.368149,34.039648
2048,176500.0,MIDTOWN LA EV-02,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,4550 W Pico Blvd,Los Angeles,90019.0,CA,-118.336076,34.047382
2049,176501.0,MIDTOWN LA EV-01,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,4550 W Pico Blvd,Los Angeles,90019.0,CA,-118.336161,34.047408
2050,218944.0,MIDTOWN LA MIDTOWN DC,2022-05-21,T,ELEC,"['CHADEMO', 'J1772COMBO']",ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,4550 W Pico Blvd,Los Angeles,90019.0,CA,-118.336113,34.047397
2051,228669.0,Sprouts San Vicente,2019-11-17,E,ELEC,"['CHADEMO', 'J1772COMBO']",eVgo Network,Public,24 hours daily,4918 San Vicente Blvd,Los Angeles,90019.0,CA,-118.343706,34.049668
2052,112835.0,Vincent Hill Station - Tesla Destination,2017-12-22,E,ELEC,['TESLA'],Tesla Destination,Public,,553 Sierra Hwy,Acton,93510.0,CA,-118.118245,34.50141
2053,6506.0,City of Pasadena - De Lacey Garage,1997-08-30,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily; pay lot,45 De Lacey Ave,Pasadena,91105.0,CA,-118.152655,34.145138
2054,6507.0,City of Pasadena - Schoolhouse Garage,1997-08-30,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily; pay lot,33 E Green St,Pasadena,91105.0,CA,-118.150133,34.145119
2055,70060.0,Richard H. Chambers United States Courthouse,2015-07-01,E,ELEC,['J1772'],Non-Networked,Private,Employee use only,125 S Grand Ave,Pasadena,91105.0,CA,-118.162644,34.143424
2056,85750.0,City of Pasadena - Del Mar Station,2017-06-01,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily; pay lot,198 S Raymond Ave,Pasadena,91105.0,CA,-118.148626,34.142
2057,152370.0,Marengo Garage,2020-01-10,E,ELEC,"['CHADEMO', 'J1772COMBO']",SHELL_RECHARGE,Public,24 hours daily,155 E Green St,Pasadena,91105.0,CA,-118.14673,34.144894
2058,152842.0,Whole Foods Market Arroyo Basement,2020-01-20,E,ELEC,['J1772'],Volta,Public,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 9:00pm,465 South Arroyo Parkway,Pasadena,91105.0,CA,-118.1477363,34.1376227
2059,153425.0,Marengo Garage - Tesla Supercharger,2020-01-31,E,ELEC,['TESLA'],Tesla,Public,24 hours daily; for Tesla use only,155 East Green Street,Pasadena,91105.0,CA,-118.146714,34.144942
2060,159133.0,HUNTINGTON ORTH CONGRESS ST,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,39 Congress St,Pasadena,91105.0,CA,-118.151226,34.134327
2061,163421.0,PMB PASADENA PASADENA #1,2020-06-17,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,625 S Fair Oaks Ave,Pasadena,91105.0,CA,-118.151118,34.134934
2062,178941.0,EAST PARKING 6TH FLOOR 1,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,734 Fairmount Ave S,Pasadena,91105.0,CA,-118.151041,34.133609
2063,178943.0,EAST PARKING 6TH FLOOR 3,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,734 Fairmount Ave S,Pasadena,91105.0,CA,-118.151038,34.133651
2064,178944.0,EAST PARKING 6TH FLOOR 2,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,734 Fairmount Ave S,Pasadena,91105.0,CA,-118.151041,34.13356
2065,180593.0,PMB PASADENA PASADENA #3,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,625 S Fair Oaks Ave,Pasadena,91105.0,CA,-118.1511,34.135091
2066,180594.0,PMB PASADENA PASADENA #2,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,625 S Fair Oaks Ave,Pasadena,91105.0,CA,-118.15111,34.135018
2067,180595.0,PMB PASADENA PASADENA #4,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,625 S Fair Oaks Ave,Pasadena,91105.0,CA,-118.151145,34.135116
2068,200860.0,"Pasadena, CA - E. Glenarm St. - Tesla Supercharger",2021-10-21,E,ELEC,['TESLA'],Tesla,Public,24 hours daily; for Tesla use only,85 East State Street,Pasadena,91105.0,CA,-118.14781,34.1273
2069,217169.0,EAST PARKING 1ST FLOOR,2022-05-08,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,734 Fairmount Ave S,Pasadena,91105.0,CA,-118.150979,34.133622
2070,217170.0,EAST PARKING DOCTORS 1,2022-05-08,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,734 Fairmount Ave S,Pasadena,91105.0,CA,-118.151583,34.133645
2071,222973.0,Westgate,2022-07-08,E,ELEC,['J1772'],Blink Network,Public,,231 South De Lacey Avenue,Pasadena,91105.0,CA,-118.15252,34.141241
2072,222974.0,Westgate,2022-07-08,E,ELEC,['J1772'],Blink Network,Public,,231 South De Lacey Avenue,Pasadena,91105.0,CA,-118.152862,34.142266
2073,224412.0,Del Mar Garage EV,2022-07-26,E,ELEC,"['CHADEMO', 'J1772COMBO']",SHELL_RECHARGE,Public,24 hours daily,202 S Raymond Ave,Pasadena,91105.0,CA,-118.148428,34.142037
2074,253664.0,Whole Foods Market Arroyo 1st Floor,2023-02-08,E,ELEC,['J1772'],Volta,Public,Mon 11:00pm - 11:00pm; Tue 11:00pm - 11:00pm; Wed 11:00pm - 11:00pm; Thu 11:00pm - 11:00pm; Fri 11:00pm - 11:00pm; Sat 11:00pm - 11:00pm; Sun 11:00pm - 11:00pm,465 South Arroyo Parkway,Pasadena,91105.0,CA,-118.14779745,34.1377186
2075,257079.0,Westgate,2023-03-24,E,ELEC,['J1772'],Blink Network,Public,,231 South De Lacey Avenue,Pasadena,91105.0,CA,-118.15252,34.141241
2076,166845.0,LONG BEACH ADMIRAL KIDD 02,2020-09-15,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2125 Santa Fe Ave,Long Beach,90810.0,CA,-118.215688,33.795486
2077,181243.0,LONG BEACH ADMIRAL KIDD 01,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2125 Santa Fe Ave,Long Beach,90810.0,CA,-118.215683,33.795525
2078,202982.0,Los Angeles Metro - Division 11,2021-10-25,E,ELEC,['J1772'],EVGATEWAY,Private,24 hours daily,4350 E 208th St,Long Beach,90810.0,CA,-118.207656,33.839392
2079,220161.0,WIN Chevrolet,2022-05-20,E,ELEC,['J1772'],Non-Networked,Public - Credit card at all times,24 hours daily,2201 E 223rd St,Carson,90810.0,CA,-118.235555501138,33.8245902429261
2080,220162.0,WIN Hyundai Carson,2022-05-20,E,ELEC,['J1772'],Non-Networked,Public - Credit card at all times,24 hours daily,2205 E 223rd St,Carson,90810.0,CA,-118.233990211045,33.8252225271161
2081,223447.0,Centres Oceanside LLC,2022-07-13,E,ELEC,['J1772'],Blink Network,Public,,4223 E Anaheim St,Long Beach,90804.0,CA,-118.143129,33.783351
2082,49981.0,Long Beach Fleet Services,2012-10-19,E,ELEC,['J1772'],Non-Networked,Private,,2600 Temple Ave,Long Beach,90806.0,CA,-118.158913,33.806192
2083,63170.0,Los Angeles Metro - Willow Street Station,2014-02-01,E,ELEC,['J1772'],EVGATEWAY,Public,24 hours daily; pay lot,2750 W American Ave,Long Beach,90806.0,CA,-118.189823,33.806509
2084,158527.0,OIL & GAS OIL & GAS 01,2020-06-05,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2900 Junipero Ave,Long Beach,90806.0,CA,-118.161879,33.810633
2085,166355.0,Long Beach City College,2020-04-13,E,ELEC,"['CHADEMO', 'J1772', 'J1772COMBO']",EV Connect,Private,24 hours daily,1305 E Pacific Coast Hwy,Long Beach,90806.0,CA,-118.174779,33.790954
2086,175799.0,OIL & GAS OIL & GAS 02,2021-01-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2900 Junipero Ave,Long Beach,90806.0,CA,-118.161899,33.810623
2087,206323.0,LONG BEACH AIRPORT B-1,2022-02-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,4339 Donald Douglas Dr,Long Beach,90806.0,CA,-118.142554,33.818161
2088,206324.0,LONG BEACH AIRPORT B-2,2022-02-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,4339 Donald Douglas Dr,Long Beach,90806.0,CA,-118.14251,33.818154
2089,213009.0,PEDIATRIC VLG EV 17 & 18,2022-03-29,T,ELEC,['J1772'],ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2701 Atlantic Ave,Long Beach,90806.0,CA,-118.186117,33.80646
2090,213010.0,PEDIATRIC VLG EV 1 & 2,2022-03-29,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,2701 Atlantic Ave,Long Beach,90806.0,CA,-118.186212,33.80631
2091,219892.0,AIRPORT WAY 3880 KAW 01,2022-05-27,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,3880 Kilroy Airport Way,Long Beach,90806.0,CA,-118.145619,33.808939
2092,227177.0,LONG BEACH BMW CHARGER #3,2022-09-06,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1660 E Spring St,Long Beach,90806.0,CA,-118.170815,33.810444
2093,227178.0,LONG BEACH BMW CHARGER #2,2022-09-06,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1660 E Spring St,Long Beach,90806.0,CA,-118.17085,33.810458
2094,227179.0,LONG BEACH BMW CHARGER #1,2022-09-06,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1660 E Spring St,Long Beach,90806.0,CA,-118.170942,33.810724
2095,63168.0,Los Angeles Metro - Sierra Madre Villa Station,2016-02-01,E,ELEC,['J1772'],EVGATEWAY,Public,24 hours daily; pay lot,149 N Halstead St,Pasadena,91107.0,CA,-118.079622,34.14883
2096,151850.0,"Walgreens 2376 E Colorado Blvd., Pasadena",2019-11-01,E,ELEC,['J1772'],Volta,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,2376 E Colorado Blvd,Pasadena,91107.0,CA,-118.1012125,34.145409
2097,159507.0,PASADENA HONDA CT4K,2020-06-12,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,1965 E Foothill Blvd,Pasadena,91107.0,CA,-118.110501,34.150086
2098,169325.0,Ace Hardware - Pasadena,2020-11-09,E,ELEC,['TESLA'],Non-Networked,Public,24 hours daily,60 N Sierra Madre Blvd,Pasadena,91107.0,CA,-118.100741,34.147213
2099,200967.0,"Sapphos Environmental, Inc.",2019-06-05,E,ELEC,['J1772'],SemaCharge Network,Public,,430 North Halstead Street,Pasadena,91107.0,CA,-118.079209,34.153694
2100,205579.0,PASADENA HONDA MOTHER,2022-01-29,T,ELEC,"['CHADEMO', 'J1772COMBO']",ChargePoint Network,TEMPORARILY UNAVAILABLE (Public),24 hours daily,1965 e foothill blvd,Pasadena,91107.0,CA,-118.110579,34.15003
2101,222375.0,Amazon Fresh at CA-EPasadena-Colorado DCFC,2022-06-30,T,ELEC,['J1772COMBO'],Volta,TEMPORARILY UNAVAILABLE (Public),Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,3425 E Colorado Blvd,Pasadena,91107.0,CA,-118.080801,34.146666
2102,233135.0,KCB PASADENA LFT SINGLE,2022-10-08,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,3405 E Colorado Blvd,Pasadena,91107.0,CA,-118.080439,34.146993
2103,233136.0,KCB PASADENA RT DUAL,2022-10-08,E,ELEC,['J1772'],ChargePoint Network,Public,24 hours daily,3405 E Colorado Blvd,Pasadena,91107.0,CA,-118.080332,34.147002
2104,241152.0,Hastings Village Shopping Mall - Tesla Supercharger,2023-01-04,E,ELEC,['TESLA'],Tesla,Public,24 hours daily,3363 Electronic Dr,Pasadena,91107.0,CA,-118.081709517515,34.1536821939988
2105,253565.0,Amazon Fresh at CA-EPasadena-Colorado,2023-02-08,E,ELEC,['J1772'],Volta,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,3425 E Colorado Blvd,Pasadena,91107.0,CA,-118.080787,34.146665
2106,257670.0,Holiday Inn Express & Suites Pasadena - Tesla Supercharger,2023-03-30,E,ELEC,['TESLA'],Tesla,Public - Credit card at all times,24 hours daily,3500 E Colorado Blvd,Pasadena,91107.0,CA,-118.078367749517,34.1457738697474
2107,50424.0,Los Angeles Metro - Chatsworth Metrolink Station,2014-12-31,E,ELEC,['J1772'],EVGATEWAY,Public,24 hours daily; pay lot,10040 Old Depot Plaza Rd,Chatsworth,91311.0,CA,-118.598675,34.253049
2108,99234.0,Chatsworth Library,2018-06-14,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,21252 Devonshire St,Chatsworth,91311.0,CA,-118.592457,34.25682
2109,144233.0,21032 Devonshire,2019-08-30,E,ELEC,['J1772'],SHELL_RECHARGE,Public,24 hours daily,21032 Devonshire St,Chatsworth,91311.0,CA,-118.591962,34.257134
2110,151053.0,"Walgreens 20901 Devonshire St, Chatsworth",2019-10-29,E,ELEC,['J1772'],Volta,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,20901 Devonshire St,Chatsworth,91311.0,CA,-118.5892005,34.2575025
2111,152128.0,LADWP - Dearborn,2018-08-06,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily,20820 Dearborn St,Chatsworth,91311.0,CA,-118.587164,34.237037
2112,152146.0,LADWP - Sunburst,2018-08-07,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily,20234 Sunburst St,Chatsworth,91311.0,CA,-118.57491,34.234279
2113,152151.0,LADWP - Variel,2018-10-05,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily,9797 Variel Ave,Chatsworth,91311.0,CA,-118.593116,34.248493
2114,152152.0,LADWP - Lurline,2018-10-12,E,ELEC,['J1772'],Non-Networked,Public,24 hours daily,9650 Lurline Ave,Chatsworth,91311.0,CA,-118.583973,34.245466
2115,152937.0,9866 N De Soto Ave,2020-01-23,E,ELEC,['J1772'],FLO,Public,24 hours daily,9866 N De Soto Ave,Los Angeles,91311.0,CA,-118.5884294,34.24932708
2116,153171.0,10567 Mason Ave,2020-01-30,E,ELEC,['J1772'],FLO,Public,24 hours daily,10567 Mason Ave,Los Angeles,91311.0,CA,-118.5797251,34.26190475
